imdbid,cast
tt0963794,"{'Jonathan Tucker': 'Jeff', 'Jena Malone': 'Amy', 'Laura Ramsey': 'Stacy', 'Shawn Ashmore': 'Eric', 'Joe Anderson': 'Mathias', 'Sergio Calderón': 'Lead Mayan       (as Sergio Calderon)', 'Jesse Ramirez': 'Mayan Bowman', 'Balder Moreno': 'Mayan Horseman', 'Dimitri Baveas': 'Dimitri', 'Patricio Almeida Rodriguez': 'Taxi Driver', 'Mario Jurado': 'Mayan Archer', 'Luis Antonio Ramos': 'Mayan Rifleman       (as Luis Ramos)', 'Walter Quispe': 'Mayan Rifleman', 'Pauline Whyman': 'Wailing Woman', 'Nathan Vega': 'Mayan Boy'}"
tt0117331,"{'Billy Zane': 'The Phantom /              Kit Walker', 'Kristy Swanson': 'Diana Palmer', 'Treat Williams': 'Xander Drax', 'Catherine Zeta-Jones': 'Sala       (as Catherine Zeta Jones)', 'James Remar': 'Quill', 'Cary-Hiroyuki Tagawa': 'The Great Kabai Sengh', 'Bill Smitrovich': 'Uncle Dave Palmer', 'Casey Siemaszko': 'Morgan', 'David Proval': 'Charlie Zephro', 'Joseph Ragno': 'Ray Zephro', 'Samantha Eggar': 'Lily Palmer', 'Jon Tenney': 'Jimmy Wells', 'Patrick McGoohan': ""Phantom's Dad"", 'Robert Coleby': 'Capt. Philip Horton', 'Al Ruscio': 'Police Commissioner Farley'}"
tt0059575,"{'Rod Steiger': 'Sol Nazerman', 'Geraldine Fitzgerald': 'Marilyn Birchfield', 'Brock Peters': 'Rodriguez', 'Jaime Sánchez': 'Jesus Ortiz       (as Jaime Sanchez)', 'Thelma Oliver': ""Ortiz' Girl"", 'Marketa Kimbrell': 'Tessie', 'Baruch Lumet': 'Mendel', 'Juano Hernandez': 'Mr. Smith', 'Linda Geiser': 'Ruth Nazerman', 'Nancy R. Pollock': 'Bertha', 'Raymond St. Jacques': 'Tangee', 'John McCurry': 'Buck', 'Charles Dierkop': 'Robinson', 'Eusebia Cosme': 'Mrs. Ortiz', 'Warren Finnerty': 'Savarese'}"
tt0091129,"{'J.L. Reate': 'The Golden Child', 'Eddie Murphy': 'Chandler Jarrell', 'Charles Dance': 'Sardo Numspa', 'Charlotte Lewis': 'Kee Nang', 'Victor Wong': 'The Old Man', ""Randall 'Tex' Cobb"": 'Til', 'James Hong': 'Doctor Hong', 'Shakti Chen': 'Kala       (as Shakti)', 'Tau Logo': 'Yu', 'Tiger Chung Lee': 'Khan', 'Pons Maar': 'Fu', 'Peter Kwong': 'Tommy Tong', 'Wally Taylor': 'Detective Boggs', 'Eric Douglas': 'Yellow Dragon', 'Charles Levin': 'TV Host'}"
tt0252028,"{'Ben Affleck': 'Drew Latham', 'James Gandolfini': 'Tom Valco', 'Christina Applegate': 'Alicia Valco', ""Catherine O'Hara"": 'Christine Valco', 'Josh Zuckerman': 'Brian Valco', 'Bill Macy': 'Doo-Dah', 'Jennifer Morrison': 'Missy Vangilder', 'Udo Kier': 'Heinrich', 'David Selby': 'Horace Vangilder', 'Stephanie Faracy': 'Letitia Vangilder', 'Stephen Root': 'Dr. Freeman', 'Sy Richardson': 'Doo-Dah Understudy', 'Tangie Ambrose': 'Kathryn', ""John 'B.J.' Bryant"": 'Cabbie       (as John BJ Bryant)', 'Peter Jason': 'Suit'}"
tt0251075,"{'David Duchovny': 'Ira', 'Julianne Moore': 'Allison', 'Orlando Jones': 'Harry', 'Seann William Scott': 'Wayne', 'Ted Levine': 'Gen. Woodman', 'Ethan Suplee': 'Deke', 'Michael Bower': 'Danny       (as Michael Ray Bower)', 'Pat Kilbane': 'Officer Johnson', 'Ty Burrell': 'Flemming', 'Dan Aykroyd': 'Governor Lewis', 'Katharine Towne': 'Nadine', 'Gregory Itzin': 'Cartwright', 'Ashley Clark': 'Lt. Cryer', 'Michelle Wolff': 'Carla', 'Sarah Silverman': 'Denise'}"
tt0249478,"{'John Travolta': 'Frank Morrison', 'James Lashly': 'Jason', 'Rebecca Tilney': 'Laurie', 'Debra Mooney': 'Theresa', 'Vince Vaughn': 'Rick Barnes', 'Teri Polo': 'Susan', 'Leland L. Jones': 'Coach Mark', ""Matt O'Leary"": ""Danny Morrison       (as Matthew O'Leary)"", 'Ruben Santiago-Hudson': 'Sgt. Edgar Stevens', 'Susan Floyd': 'Diane', 'William Parry': 'Don Patterson', 'Suzanne Nystrom': 'Wedding Coordinator', 'George Christy': 'Wedding Photographer', 'Steve Buscemi': 'Ray Coleman', 'David Bridgewater': 'Priest'}"
tt0821642,"{'Jamie Foxx': 'Nathaniel Ayers', 'Robert Downey Jr.': 'Steve Lopez', 'Catherine Keener': 'Mary Weston', 'Tom Hollander': 'Graham Claydon', 'LisaGay Hamilton': 'Jennifer Ayers       (as Lisagay Hamilton)', 'Nelsan Ellis': 'David Carter', 'Rachael Harris': 'Leslie Bloom', 'Stephen Root': 'Curt Reynolds', 'Lorraine Toussaint': 'Flo Ayers', 'Justin Martin': 'Young Nathaniel', 'Kokayi Ampah': 'Bernie Carpenter', 'Patrick Tatten': 'Paul Jr.', 'Susane Lee': 'Marisa       (as Susane E. Lee)', 'Marcos De Silvas': 'Mayor Villaraigosa', 'Ilia Volok': 'Harry Barnoff'}"
tt0105327,"{'Brendan Fraser': 'David Greene', 'Matt Damon': 'Charlie Dillon', ""Chris O'Donnell"": 'Chris Reece', 'Randall Batinkoff': 'Rip Van Kelt', 'Andrew Lowery': ""'Mack' McGivern"", 'Cole Hauser': 'Jack Connors', 'Ben Affleck': 'Chesty Smith', 'Anthony Rapp': ""Richard 'McGoo' Collins"", 'Amy Locane': 'Sally Wheeler', 'Peter Donat': 'Headmaster Dr. Bartram', 'Zeljko Ivanek': 'Mr. Cleary', 'Kevin Tighe': 'Coach McDevitt', 'Michael Higgins': 'Mr. Gierasch', 'Ed Lauter': 'Alan Greene', 'Peter McRobbie': 'Chaplain'}"
tt0069097,"{'Woody Allen': 'Allan', 'Diane Keaton': 'Linda', 'Tony Roberts': 'Dick', 'Jerry Lacy': 'Bogart', 'Susan Anspach': 'Nancy', 'Jennifer Salt': 'Sharon', 'Joy Bang': 'Julie', 'Viva': 'Jennifer', 'Susanne Zenor': 'Discotheque Girl       (as Suzanne Zenor)', 'Diana Davila': 'Museum Girl', 'Mari Fletcher': 'Fantasy Sharon', 'Michael Greene': 'Hood #1', 'Ted Markland': 'Hood #2'}"
tt0090357,"{'Nicholas Rowe': 'Sherlock Holmes', 'Alan Cox': 'John Watson', 'Sophie Ward': 'Elizabeth Hardy', 'Anthony Higgins': 'Professor Rathe', 'Susan Fleetwood': 'Mrs. Dribb', 'Freddie Jones': 'Chester Cragwitch', 'Nigel Stock': 'Rupert T. Waxflatter', 'Roger Ashton-Griffiths': 'Det. Sgt. Lestrade', 'Earl Rhodes': 'Dudley', 'Brian Oulton': 'Master Snelgrove', 'Patrick Newell': 'Bentley Bobster', 'Donald Eccles': 'The Reverend Duncan Nesbitt', 'Matthew Ryan': ""Dudley's Friend"", 'Matthew Blakstad': ""Dudley's Friend"", 'Jonathan Lacey': ""Dudley's Friend""}"
tt0756729,"{'Molly Shannon': 'Peggy', 'Laura Dern': 'Bret', 'Regina King': 'Layla', 'Tom McCarthy': 'Pier       (as Thomas McCarthy)', 'Josh Pais': 'Robin', 'John C. Reilly': 'Al', 'Peter Sarsgaard': 'Newt', 'Amy Schlagel': 'Lissie', 'Zoe Schlagel': 'Lissie', 'Dale Godboldo': 'Don', 'Inara George': 'Holly', 'Liza Weil': 'Trishelle', 'Jon Shere': 'Pound Employee', 'Christy Moore': ""Al's Girlfriend       (as Christy Lynn Moore)"", 'Audrey Wasilewski': 'Audrey'}"
tt0364751,"{'Matthew Price': 'Young Tom', 'Andrew Hampton': 'Young Jerry', 'Jarred Rumbold': 'Young Dan', 'Carl Snell': 'Young Billy', 'Antony Starr': 'Billy Newwood       (as Anthony Starr)', 'Dax Shepard': 'Tom Marshall', 'Matthew Lillard': 'Jerry Conlaine', 'Seth Green': 'Dan Mott', 'Nadine Bernecker': 'Angie', 'Danielle Cormack': 'Tony', 'David Stott': 'Dick Stark', 'Bonnie Somerville': 'Denise', 'Scott Adsit': 'Greasy Man', 'Morgan Reese Fairhead': 'Sandi', 'Liddy Holloway': 'Bonnie Newwood'}"
tt0277434,"{'Mel Gibson': 'Lt. Col. Hal Moore', 'Madeleine Stowe': 'Julie Moore', 'Greg Kinnear': ""Maj. Bruce 'Snake' Crandall"", 'Sam Elliott': 'Sgt. Maj. Basil Plumley', 'Chris Klein': '2nd Lt. Jack Geoghegan', 'Keri Russell': 'Barbara Geoghegan', 'Barry Pepper': 'Joe Galloway', 'Duong Don': 'Lt. Col. Nguyen Huu An', 'Ryan Hurst': 'Sgt. Ernie Savage', 'Robert Bagnell': '1st Lt. Charlie Hastings', 'Marc Blucas': '2nd Lt. Henry Herrick', 'Josh Daugherty': 'Sp4 Robert Ouellette', 'Jsu Garcia': 'Capt. Tony Nadal', 'Jon Hamm': 'Capt. Matt Dillon', 'Clark Gregg': 'Capt. Tom Metsker'}"
tt1193138,"{'George Clooney': 'Ryan Bingham', 'Vera Farmiga': 'Alex Goran', 'Anna Kendrick': 'Natalie Keener', 'Jason Bateman': 'Craig Gregory', 'Amy Morton': 'Kara Bingham', 'Melanie Lynskey': 'Julie Bingham', 'J.K. Simmons': 'Bob', 'Sam Elliott': 'Maynard Finch', 'Danny McBride': 'Jim Miller', 'Zach Galifianakis': 'Steve', 'Chris Lowell': 'Kevin', 'Steve Eastin': 'Samuels', 'Marvin Young': 'Young MC', 'Cut Chemist': 'Conference DJ', 'Adrienne Lamping': 'Tammy'}"
tt0073747,"{'Katharine Ross': 'Joanna Eberhart', 'Paula Prentiss': 'Bobbie Markowe', 'Peter Masterson': 'Walter Eberhart', 'Nanette Newman': 'Carol Van Sant', 'Tina Louise': 'Charmaine Wimpiris', 'Carol Eve Rossen': 'Dr. Fancher       (as Carol Rossen)', 'William Prince': 'Ike Mazzard', 'Carole Mallory': 'Kit Sunderson', 'Toni Reid': 'Marie Axhelm', 'Judith Baldwin': 'Patricia Cornell', 'Barbara Rucker': 'Mary Ann Stravros', 'George Coe': 'Claude Axhelm', 'Franklin Cover': 'Ed Wimpiris', 'Robert Fields': 'Raymond Chandler', 'Michael Higgins': 'Mr. Cornell'}"
tt0345950,"{'Tom Kenny': 'SpongeBob /              Narrator /              Gary /              Clay /              Tough Fish #2 /              Twin #2 /              Houston Voice       (voice)', 'Clancy Brown': 'Mr. Krabs       (voice)', 'Rodger Bumpass': 'Squidward /              Fish #4       (voice)', 'Bill Fagerbakke': 'Patrick Star /              Fish #2 /              Chum Customer /              Local Fish       (voice)', 'Mr. Lawrence': 'Plankton /              Fish #7 /              Attendant #2, Lloyd       (voice)', 'Jill Talley': 'Karen /              Old Lady       (voice)', 'Carolyn Lawrence': 'Sandy       (voice)', 'Mary Jo Catlett': 'Mrs. Puff       (voice)', 'Jeffrey Tambor': 'King Neptune       (voice)', 'Scarlett Johansson': 'Mindy       (voice)', 'Alec Baldwin': 'Dennis       (voice)', 'David Hasselhoff': 'David Hasselhoff', 'Kristopher Logan': 'Squinty the Pirate', 'D.P. FitzGerald': 'Bonesy the Pirate', 'Cole S. McKay': 'Scruffy the Pirate       (as Cole McKay)'}"
tt0416236,"{'Freddie Highmore': 'Jared Grace /              Simon Grace', 'Mary-Louise Parker': 'Helen Grace', 'Nick Nolte': 'Mulgarath', 'Sarah Bolger': 'Mallory Grace', 'Andrew McCarthy': 'Richard Grace', 'Joan Plowright': 'Aunt Lucinda Spiderwick', 'David Strathairn': 'Arthur Spiderwick', 'Seth Rogen': 'Hogsqueal       (voice)', 'Martin Short': 'Thimbletack       (voice)', 'Jordy Benattar': 'Young Lucinda Spiderwick', 'Tod Fennell': ""Helen's Co-Worker"", 'Mariah Inger': 'Nurse', 'Jeremy Lavalley': 'Tow Truck Driver', 'Lise Durocher-Viens': 'Mrs. Spiderwick', 'Tyler Patrick Jones': 'Additional Performer'}"
tt0120053,"{'Val Kilmer': 'Simon Templar', 'Elisabeth Shue': 'Dr. Emma Russell', 'Rade Serbedzija': 'Ivan Tretiak', 'Valeriy Nikolaev': 'Ilya Tretiak       (as Valery Nikolaev)', 'Henry Goodman': 'Dr. Lev Botvin', 'Alun Armstrong': 'Inspector Teal', 'Michael Byrne': ""Vereshagin, Tretiak's Aide"", 'Evgeniy Lazarev': 'President Karpov       (as Evgeny Lazarev)', 'Irina Apeksimova': 'Frankie       (as Irina Apeximova)', 'Lev Prygunov': 'General Sklarov       (as Lev Prigunov)', 'Charlotte Cornwell': 'Inspector Rabineau', 'Emily Mortimer': 'Woman on Plane', 'Lucija Serbedzija': 'Russian Prostitute', 'Velibor Topic': 'Skinhead', 'Tommy Flanagan': 'Scarface'}"
tt0120844,"{'Patrick Stewart': 'Picard', 'Jonathan Frakes': 'Riker', 'Brent Spiner': 'Data', 'LeVar Burton': 'Geordi       (as Levar Burton)', 'Michael Dorn': 'Worf', 'Gates McFadden': 'Beverly', 'Marina Sirtis': 'Troi', 'F. Murray Abraham': ""Ru'afo"", 'Donna Murphy': 'Anij', 'Anthony Zerbe': 'Dougherty', 'Gregg Henry': 'Gallatin', 'Daniel Hugh Kelly': 'Sojef', 'Michael Welch': 'Artim', 'Mark Deakins': 'Tournel', 'Stephanie Niznik': 'Perim'}"
tt0113972,"{'Johnny Depp': 'Gene Watson', 'Courtney Chase': 'Lynn Watson', 'Charles S. Dutton': 'Huey', 'Christopher Walken': 'Mr. Smith', 'Roma Maffia': 'Ms. Jones', 'Marsha Mason': 'Governor Eleanor Grant', 'Peter Strauss': 'Brendan Grant', 'Gloria Reuben': 'Krista Brooks', 'Bill Smitrovich': 'Officer Trust', 'G.D. Spradlin': 'Mystery Man', 'Yul Vazquez': 'Gustino (Guest Services)', 'Edith Diaz': 'Irene (Domestic Maintenance)', 'Armando Ortega': 'Hector (Guest Services)', 'C.J. Bau': 'Mixologist', 'Cynthena Sanders': 'Beverage Server'}"
tt0377091,"{'Rory Culkin': 'Sam Merrick', 'Ryan Kelley': 'Clyde', 'Scott Mechlowicz': 'Marty Blank', 'Trevor Morgan': 'Rocky Merrick', 'Josh Peck': 'George Tooney', 'Carly Schroeder': 'Millie', 'Branden Williams': 'Kile', 'Raissa Fleming': 'Maggie Tooney', 'Heath Lourwood': 'Jasper', 'Ryan Peterson': 'Cashier', 'Michael Fisher-Welsh': 'Mr. Levinworth', 'J.W. Crawford': 'Tom       (as James W. Crawford)', 'Shelly Lipkin': 'Mr. Merrick', 'Kaz Garas': 'Detective Wright', 'Hagai Shaham': 'Handsome Police Officer'}"
tt0115678,"{'Marc Anthony': 'Cristiano', 'Tony Shalhoub': 'Primo', 'Stanley Tucci': 'Secondo', 'Larry Block': 'Man in Restaurant', 'Caroline Aaron': 'Woman in Restaurant', 'Andre Belgrader': 'Stash       (as Andrei Belgrader)', 'Minnie Driver': 'Phyllis', 'Peter McRobbie': 'Loan Officer', 'Isabella Rossellini': 'Gabriella', 'Liev Schreiber': 'Leo', 'Pasquale Cajano': 'Alberto N. Pisani', 'Christine Tucci': 'Woman Singer', 'Gene Canfield': 'Charlie', 'Ian Holm': 'Pascal', 'Allison Janney': 'Ann'}"
tt0120696,"{'Morgan Freeman': 'Jim', 'Christian Slater': 'Tom', 'Randy Quaid': 'Sheriff Mike Collins', 'Minnie Driver': 'Karen', 'Edward Asner': 'Uncle Charlie', 'Michael A. Goorjian': 'Kenny       (as Michael Goorjian)', 'Dann Florek': 'Mr. Mehlor', 'Ricky Harris': 'Ray', 'Mark Rolston': 'Wayne Bryce', 'Peter Murnik': 'Phil', 'Wayne Duvall': 'Hank', 'Richard Dysart': 'Henry Sears', 'Betty White': 'Doreen Sears', 'Ray Baker': 'Mayor', 'Lisa Fuhrman': ""Mayor's Wife""}"
tt1126618,"{'Rachel McAdams': 'Becky', 'Noah Bean': 'First Date', 'Jack Davidson': 'Dog Walking Neighbor', 'Vanessa Aspillaga': 'Anna', 'Jeff Hiller': 'Sam - Channel 9 Producer', 'Linda Powell': 'Louanne', 'Mike Hydeck': 'Ralph', 'Joseph J. Vargas': 'Channel 9 Director', 'Mario Frieson': 'Channel 9 Technical Director', 'Kevin Herbst': 'Channel 9 Associate Director', 'Jerome Weinstein': 'Fred', 'Steve Park': 'Channel 9 Weatherperson       (as Stephen Park)', 'David Fonteno': 'Oscar', ""Patti D'Arbanville"": ""Becky's Mom"", 'Jeff Goldblum': 'Jerry Barnes'}"
tt0114857,"{'Denzel Washington': 'Lt. Parker Barnes', 'Kelly Lynch': 'Madison Carter', 'Russell Crowe': 'SID 6.7', 'Stephen Spinella': 'Lindenmeyer', 'William Forsythe': 'William Cochran', 'Louise Fletcher': 'Elizabeth Deane', 'William Fichtner': 'Wallace', 'Costas Mandylor': 'John Donovan', ""Kevin J. O'Connor"": 'Clyde Reilly', 'Kaley Cuoco': 'Karin Carter', 'Christopher Murray': 'Matthew Grimes', 'Heidi Schanz': 'Sheila 3.2', 'Traci Lords': 'Media Zone Singer', 'Gordon Jennison Noice': 'Big Red       (as J. Gordon Noice)', 'Mari Morrow': 'Linda Barnes'}"
tt0272020,"{'Robert Redford': 'General Irwin', 'James Gandolfini': 'Col. Winter', 'Mark Ruffalo': 'Yates', 'Steve Burton': 'Capt. Peretz', 'Delroy Lindo': 'Gen. Wheeler', 'Paul Calderon': 'Dellwo', 'Sam Ball': 'Duffy       (as Samuel Ball)', 'Jeremy Childs': 'Cutbush', 'Clifton Collins Jr.': 'Aguilar', 'George W. Scott': 'Thumper', 'Brian Goodman': 'Beaupre', 'Michael Irby': 'Enriquez', 'Frank Military': 'Doc', 'Maurice Bullard': 'Sgt. McLaren', 'Nick Kokich': 'Pvt. Niebolt'}"
tt0406650,"{'Jamie Bell': 'Dean', 'Camilla Belle': 'Crystal', 'Justin Chatwin': 'Billy', 'Glenn Close': 'Mrs. Johnson', 'Kathi Copeland': 'Parent #1       (as Kathy Copeland)', 'Rory Culkin': 'Charlie Stiffle', 'Thomas Curtis': 'Charlie Bratley', 'Tim DeKay': 'Mr. Peck', 'David Ellison': 'Student #1       (as David Ellsion)', 'William Fichtner': 'Mr. Bill Stiffle', 'Ralph Fiennes': 'Mayor Michael Ebbs', 'Richard Gleason': 'Parent #2', 'Caroline Goodall': 'Mrs. Parker', 'John Heard': 'Officer Lou Bratley', 'Susan Hegarty': 'Aide to Mayor Ebbs'}"
tt0830558,"{'William Atherton': 'Adult David Moran', 'Blythe Auffarth': 'Meg Loughlin', 'Blanche Baker': 'Ruth Chandler', 'Kevin Chamberlin': 'Officer Jennings', 'Dean Faulkenberry': 'Kenny', 'Gabrielle Howarth': 'Cheryl Robinson', 'Benjamin Ross Kaplan': 'Donny Chandler       (as Ben Kaplan)', 'Spenser Leigh': 'Denise Crocker', 'Daniel Manche': 'David Moran', 'Mark Margolis': 'Homeless Man Hit By Car', 'Graham Patrick Martin': 'Willie Chandler Jr.', 'Michael Nardella': 'Tony', 'Greg Northrop': 'Police Officer #2       (as Gregory Northtrop)', 'Grant Show': 'Mr. Moran', 'Santo Silvestro': 'Ice Cream Vendor'}"
tt0097481,"{'Eddie Murphy': 'Quick', 'Richard Pryor': 'Sugar Ray', 'Redd Foxx': 'Bennie Wilson', 'Danny Aiello': 'Phil Cantone', 'Michael Lerner': 'Bugsy Calhoune', 'Della Reese': 'Vera', 'Berlinda Tolbert': 'Annie', 'Stan Shaw': 'Jack Jenkins', 'Jasmine Guy': 'Dominique La Rue', 'Vic Polizos': 'Richie Vento', 'Lela Rochon': 'Sunshine', 'David Marciano': 'Tony', 'Arsenio Hall': 'Crying Man', 'Thomas Mikal Ford': 'Tommy Smalls       (as Tommy Ford)', 'Uncle Ray Murphy': 'Willie       (as Uncle Ray)'}"
tt0084021,"{'Maxwell Caulfield': 'Michael', 'Michelle Pfeiffer': 'Stephanie', 'Lorna Luft': 'Paulette', 'Maureen Teefy': 'Sharon', 'Alison Price': 'Rhonda', 'Pamela Adlon': 'Dolores       (as Pamela Segall)', 'Adrian Zmed': 'Nogerelli', 'Peter Frechette': 'DiMucci', 'Christopher McDonald': 'Goose', 'Leif Green': 'Davey', 'Didi Conn': 'Frenchy', 'Eve Arden': 'Miss McGee', 'Sid Caesar': 'Coach Calhoun', 'Dody Goodman': 'Blanche', 'Tab Hunter': 'Mr. Stuart'}"
tt0077621,"{'Jack Nicholson': 'Henry Lloyd Moon', 'Mary Steenburgen': 'Julia Tate Moon', 'Christopher Lloyd': 'Deputy Towfield', 'John Belushi': 'Deputy Hector', 'Veronica Cartwright': ""Hermine, Moon's Old Gang"", 'Richard Bradford': 'Sheriff Andrew Kyle', 'Jeff Morris': ""Big Abe, Moon's Old Gang"", 'Danny DeVito': ""Hog, Moon's Old Gang"", 'Tracey Walter': ""Coogan, Moon's Old Gang"", 'Gerald H. Reynolds': 'Polty, Rail Road Manager', 'Luana Anders': 'Lorette Anderson', 'George W. Smith': 'Mr. Anderson', 'Lucy Lee Flippin': 'Diane Haber', 'Ed Begley Jr.': 'Whitey Haber', 'Maureen Byrnes': 'Mrs. Warren'}"
tt0335559,"{'Kate Bosworth': 'Rosalee Futch', 'Topher Grace': 'Pete Monash', 'Josh Duhamel': 'Tad Hamilton', 'Nathan Lane': 'Richard Levy the Driven', 'Sean Hayes': 'Richard Levy the Shameless', 'Gary Cole': 'Henry Futch', 'Ginnifer Goodwin': 'Cathy Feely', 'Kathryn Hahn': 'Angelica', 'Octavia Spencer': 'Janine', 'Amy Smart': 'Nurse Betty', 'Ren Trostle': 'Porsche Woman', 'Wendy Worthington': 'Customer', 'Stephen Tobolowsky': 'George Ruddy', 'Moon Bloodgood': 'Gorgeous Woman', 'Mary Jo Smith': 'Sonja'}"
tt0272207,"{'Dan Leis': 'Elvin Dowd', 'Jason Patric': 'Nick Tellis', 'Lloyd Adams': 'Walter Dandridge', 'Meagan Issa': 'Little Girl', 'Lina Giornofelice': 'Jeanine Mueller       (as Lina Felice)', 'A.C. Peterson': 'Freeman Franks       (as Alan C. Peterson)', 'Karen Robinson': 'Liz Detmer', 'Chi McBride': 'Captain Cheevers', 'Booth Savage': 'Cecil Mitchum', 'Alan Van Sprang': 'Michael Calvess', 'Gavyn Donaldson': ""Tellis' Infant Son"", 'Myles Donaldson': ""Tellis' Infant Son"", 'Krista Bridges': 'Audrey Tellis', 'Ray Liotta': 'Henry Oak', 'Thomas Patrice': 'Officer Marcotte'}"
tt0338564,"{'Andy Lau': 'Inspector Lau Kin Ming', 'Tony Chiu-Wai Leung': 'Chen Wing Yan       (as Tony Leung)', 'Anthony Chau-Sang Wong': 'SP Wong Chi Shing       (as Anthony Wong)', 'Eric Tsang': 'Hon Sam', 'Kelly Chen': 'Dr. Lee Sum Yee', 'Sammi Cheng': 'Mary', 'Edison Chen': 'Young Lau Kin Ming', 'Shawn Yue': 'Young Chan Wing Yan', 'Elva Hsiao': 'May', 'Chapman To': 'Tsui Wai-keung', 'Ka Tung Lam': 'Inspector B       (as Lam Ka Tung)', 'Ting Yip Ng': 'Inspector Cheung       (as Ng Ting Yip)', 'Dion Lam': 'Del Piero', 'Chi Keung Wan': 'Officer Leung       (as Wan Chi Keung)', 'Hui Kam Fung': 'Cadet School Principal'}"
tt0113451,"{'David Caruso': 'David Corelli', 'Linda Fiorentino': 'Trina Gavin', 'Chazz Palminteri': 'Matt Gavin', 'Richard Crenna': 'Governor Edwards', 'Michael Biehn': 'Bob Hargrove', 'Donna Murphy': 'Karen Heller', 'Ken King': 'Petey Vasko', 'Holt McCallany': 'Bill Barrett', 'David Hunt': 'Pat Callendar', 'Angie Everhart': 'Patrice Jacinto', 'Kevin Tighe': 'D.A. Arnold Clifford', 'Robin Thomas': 'Mr. Green', 'Jay Jacobus': 'Justin Henderson', 'Victoria Smith': 'Sandy', 'Drew Snyder': 'Executive'}"
tt0780567,"{'Eddie Murphy': 'Evan Danielson', 'Thomas Haden Church': 'Johnny Whitefeather', 'Yara Shahidi': 'Olivia Danielson', 'Ronny Cox': 'Tom Stevens', 'Stephen Rannazzisi': 'Noah Kulick', 'Nicole Ari Parker': 'Trish', 'DeRay Davis': 'John Strother', 'Vanessa Williams': 'Lori Strother', 'Martin Sheen': ""Dante D'Enzo"", 'Lauren Weedman': 'Rose', 'Timm Sharp': 'Tod', 'Daniel Polo': 'Indigo', 'Stephen Root': 'Fred Franklin', 'Richard Schiff': 'Carl Simons', 'Marin Hinkle': 'Ms. Davis'}"
tt0343121,"{'Tupac Shakur': 'Himself       (archive footage)', ""Rappin' 4-Tay"": 'Himself       (archive footage)', 'Conrad Bain': '(archive footage)', 'Bill Bellamy': 'Himself       (archive footage)', 'William J. Bennett': 'Himself       (archive footage)', 'Todd Bridges': '(archive footage)', 'Pat Buchanan': 'Himself       (archive footage)', 'James Cagney': '(archive footage)', 'Connie Chung': 'Herself       (archive footage)', 'Eldridge Cleaver': 'Himself       (archive footage)', 'Kathleen Cleaver': 'Herself       (archive footage)', 'Gary Coleman': 'Himself       (archive footage)', ""Sean 'Diddy' Combs"": 'Himself       (archive footage) (as Puffy Combs)', 'Chris Connelly': 'Himself       (archive footage)', ""Anthony 'Treach' Criss"": 'Himself       (archive footage)'}"
tt0815245,"{'Emily Browning': 'Anna', 'Arielle Kebbel': 'Alex', 'David Strathairn': 'Steven', 'Elizabeth Banks': 'Rachel', 'Maya Massar': 'Mom', 'Kevin McNulty': 'Sheriff Emery', 'Jesse Moss': 'Matt', 'Dean Paul Gibson': 'Dr. Silberling', 'Don S. Davis': 'Mr. Henson', 'Lex Burnham': 'Iris', 'Matthew Bristol': 'David', 'Daniel Bristol': 'Samuel       (as Danny Bristol)', 'Heather Doerksen': 'Mildred', 'Alf Humphreys': 'Priest       (as Alfred E. Humphreys)', 'Ryan Cowie': 'Orderly'}"
tt0327162,"{'Nicole Kidman': 'Joanna Eberhart', 'Matthew Broderick': 'Walter Kresby', 'Bette Midler': 'Bobbie Markowitz', 'Glenn Close': 'Claire Wellington', 'Christopher Walken': 'Mike Wellington', 'Roger Bart': 'Roger Bannister', 'David Marshall Grant': 'Jerry Harmon', 'Jon Lovitz': 'Dave Markowitz', 'Dylan Hartigan': 'Pete Kresby', 'Fallon Brooking': 'Kimberly Kresby', 'Faith Hill': 'Sarah Sunderson', 'Matt Malloy': 'Herb Sunderson', 'Kate Shindle': 'Beth Peters', 'Tom Riis Farrell': 'Stan Peters', 'Lorri Bagley': 'Charmaine Van Sant'}"
tt0119874,"{'George Clooney': 'Lt. Col. Thomas Devoe', 'Nicole Kidman': 'Dr. Julia Kelly', 'Marcel Iures': 'Dusan Gavrich', 'Aleksandr Baluev': 'General Aleksandr Kodoroff       (as Alexander Baluev)', 'Rene Medvesek': 'Vlado Mirich', 'Gary Werntz': 'Terry Hamilton', 'Randall Batinkoff': 'Ken', 'Jim Haynie': 'General Garnett', 'Alexander Strobele': 'Dietrich Schuhmacher', 'Holt McCallany': 'Mark Appleton', 'Michael Boatman': 'CPN Beach', 'Joan Copeland': 'Senator Helen Bevens', 'Carlos Gómez': 'Santiago', 'Armin Mueller-Stahl': 'Dimitri Vertikoff', 'Slavko Juraga': 'Stevo'}"
