videoid,year,clip_idx,clip_tot,upload_year,title,clip_name,imdbid
nr7ui14-O_Q,2000.0,7,9,2012,Snow Day,Destiny,tt0184907
sKrqOTg_FJY,2000.0,5,9,2012,Snow Day,Clairestock,tt0184907
t0Yf_fvD-lY,2000.0,3,9,2012,Snow Day,Snowplowman,tt0184907
7sUwnda1FUs,2000.0,2,9,2012,Snow Day,Snow!,tt0184907
G4BGtSvviS0,2000.0,1,9,2012,Snow Day,Claire Bonner,tt0184907
vg6-AbLe5nM,2000.0,4,9,2012,Snow Day,The Perfect Snow Angel,tt0184907
1DkaN1nDQoY,1948.0,6,9,2012,"Sorry, Wrong Number",More Important Than Me?,tt0040823
XAWdzV2Bafw,2008.0,8,8,2012,Stop-Loss,That Box Inside Your Head,tt0489281
ZSKSNo2z8AM,1948.0,7,9,2012,"Sorry, Wrong Number",A Controlling Father-in-Law,tt0040823
6MbOPK4TCB4,1948.0,8,9,2012,"Sorry, Wrong Number",There's Someone in This House,tt0040823
XLSkfVJxbwo,1948.0,3,9,2012,"Sorry, Wrong Number","I, Leona, Take Thee, Henry",tt0040823
s4AzrUO3D1w,1948.0,9,9,2012,"Sorry, Wrong Number",I Want You to Scream,tt0040823
J0IxGD8-6Cc,1948.0,2,9,2012,"Sorry, Wrong Number",What Does a Dame Like You Want with a Guy Like Me?,tt0040823
Ma6SDu0V98Y,1948.0,1,9,2012,"Sorry, Wrong Number",Overhearing the Murder Plot,tt0040823
zdyBsGHbs4k,1948.0,5,9,2012,"Sorry, Wrong Number",The Telegram,tt0040823
s3RNsZvdYZQ,1996.0,6,9,2012,Star Trek: First Contact,The Line Must Be Drawn Here,tt0117731
u3A8DoRXiSI,2008.0,5,8,2012,Stop-Loss,King Visits Rico,tt0489281
sMt3SzAH_i0,1996.0,4,9,2012,Star Trek: First Contact,I Am the Borg,tt0117731
gzQt5VctFfI,2008.0,7,8,2012,Stop-Loss,I'm Done With Killing,tt0489281
EaPpa-eoxi4,1996.0,9,9,2012,Star Trek: First Contact,From Another World,tt0117731
78RKzUAQD40,1948.0,4,9,2012,"Sorry, Wrong Number",Someone at the Door,tt0040823
8fvhchY0UmY,1987.0,10,10,2012,Summer School,Now That's Teaching,tt0094072
QL412_xWtT8,1987.0,5,10,2012,Summer School,Driving Lessons,tt0094072
J6JcrLIvKUA,2008.0,2,8,2012,Stop-Loss,F*** The President,tt0489281
DYE3nm9voUk,1996.0,7,9,2012,Star Trek: First Contact,Blast Off!,tt0117731
lDa6qc93nNs,1996.0,2,9,2012,Star Trek: First Contact,They've Adapted,tt0117731
CttvEq-ypno,2008.0,6,8,2012,Stop-Loss,We Got Out Just In TIme,tt0489281
D4QyCdRvXr4,1996.0,5,9,2012,Star Trek: First Contact,Assimilate This!,tt0117731
JnN-SR_2ovA,1996.0,8,9,2012,Star Trek: First Contact,Resistance is Futile,tt0117731
5Z8LHf9J6PQ,1996.0,3,9,2012,Star Trek: First Contact,First Contact with Earth,tt0117731
-5Pku48YPFo,1987.0,9,10,2012,Summer School,We're Psychopaths!,tt0094072
t4DCOpG1oNE,1996.0,1,9,2012,Star Trek: First Contact,It's the Enterprise,tt0117731
MA6g7AEH_kA,2004.0,3,9,2012,Suspect Zero,He Can See,tt0324127
B7ZTNm5o780,1987.0,8,10,2012,Summer School,"Tall, Dark, and Tidy",tt0094072
GB7Cq_W4-U4,2008.0,3,8,2012,Stop-Loss,"I Ain't Scared, I'm Pissed Off",tt0489281
CYF7eLv3hMw,2008.0,4,8,2012,Stop-Loss,Soldier In the Pool,tt0489281
RVevBZFMkys,2004.0,9,9,2012,Suspect Zero,Shut It Off For Me,tt0324127
u0kF24ceZMI,1987.0,7,10,2012,Summer School,Ladies Night,tt0094072
jJiKYmmWiCA,1987.0,1,10,2012,Summer School,Ain't No English Teacher,tt0094072
x5Nu0PPrI-E,2008.0,1,8,2012,Stop-Loss,Shriver's Dug In,tt0489281
farC0cWkpvc,1987.0,6,10,2012,Summer School,Hot For Teacher,tt0094072
LzdoMQL_jR8,1987.0,4,10,2012,Summer School,Negotiations,tt0094072
njlI82MV0gk,2004.0,5,9,2012,Suspect Zero,A String of Serial Killers,tt0324127
rroHhssQbok,2004.0,4,9,2012,Suspect Zero,"It Was There, And We Found It",tt0324127
sTI1U2BiTNk,1996.0,5,11,2012,The Arrival,Underground Secrets,tt0115571
0ROplAtLJvo,2004.0,8,9,2012,Suspect Zero,We Saw Things Men Shouldn't See,tt0324127
KkLV3MzJM_8,1987.0,2,10,2012,Summer School,First Day of Class,tt0094072
s4nMGnlbq9I,1996.0,10,11,2012,The Arrival,Right Behind You,tt0115571
9OFoTABYnY0,1987.0,3,10,2012,Summer School,Let's Start Over,tt0094072
WO-1MybFFvI,1996.0,3,11,2012,The Arrival,Portable Black Hole,tt0115571
rs1V8Sxp3ZY,1996.0,7,11,2012,The Arrival,Human Disguise,tt0115571
akYf73cUU6U,1996.0,11,11,2012,The Arrival,Tell Them That I Know,tt0115571
YFUCezoyzyk,2004.0,7,9,2012,Suspect Zero,O'Ryan's Not the Guy,tt0324127
zAc3K7mjlxs,2004.0,6,9,2012,Suspect Zero,Project Icarus,tt0324127
VwP_-8SCu5s,2004.0,1,9,2012,Suspect Zero,Locating Mackelway,tt0324127
FCcdMEItd-U,1996.0,4,11,2012,The Arrival,The Creeping Enemy,tt0115571
lL2AwD_4G8w,1996.0,2,11,2012,The Arrival,Foot Chase in Mexico,tt0115571
TnwtTQlfaQo,1996.0,8,11,2012,The Arrival,You Don't Deserve to Live Here,tt0115571
ZG4DMIhSIZY,2004.0,2,9,2012,Suspect Zero,Circle With a Slash,tt0324127
e0wRbbzTdhQ,1996.0,6,11,2012,The Arrival,Alien Secrets,tt0115571
NmNveyfhpBg,1996.0,9,11,2012,The Arrival,What Do They Look Like?,tt0115571
GNQ2LOxMi9Q,1996.0,1,11,2012,The Arrival,Problems Here on Earth,tt0115571
8TJk9N4RrNM,1999.0,6,8,2012,The Blair Witch Project,We're Still Alive 'Cause We're Smoking,tt0185937
ETqX2DZqAN8,1969.0,7,8,2012,The Assassination Bureau,Ivan Rescues Sonya,tt0064045
ArSEv2hjwzE,1969.0,6,8,2012,The Assassination Bureau,I've Nearly Been Killed,tt0064045
CKJcpp8ff44,1969.0,8,8,2012,The Assassination Bureau,We Only Kill to Destroy Evil,tt0064045
6_Onrl4g6H4,1999.0,5,8,2012,The Blair Witch Project,It's the Same Log,tt0185937
3Dit-yAwTgY,1969.0,5,8,2012,The Assassination Bureau,Sausage Bomb,tt0064045
s0_sBamhlIs,1969.0,2,8,2012,The Assassination Bureau,"Quick, Break Open the Door",tt0064045
IypE3rPP4sc,1969.0,3,8,2012,The Assassination Bureau,Merit of Surprise,tt0064045
WRtOCCfKEvQ,1969.0,4,8,2012,The Assassination Bureau,What Was in That Case?,tt0064045
tIB4z4uMeNs,1969.0,1,8,2012,The Assassination Bureau,You Want My Life,tt0064045
j2lG-WtrrsA,2003.0,4,9,2012,The Big Empty,Candy 4 U,tt0321442
d8FIxfJaAYM,2003.0,2,9,2012,The Big Empty,Dan the Conspiracy Theory Man,tt0321442
cmYsRcLMvO8,1999.0,8,8,2012,The Blair Witch Project,The House,tt0185937
ep7wuwsdgqA,2003.0,1,9,2012,The Big Empty,The Blue Suitcase,tt0321442
E6jJUN52anM,2003.0,9,9,2012,The Big Empty,I'm Just a Cowboy,tt0321442
1c15w3kCHkw,2003.0,7,9,2012,The Big Empty,Quiet Desperation,tt0321442
DKMzt447niI,2003.0,8,9,2012,The Big Empty,A Tough Old Road,tt0321442
2m_lqGnLtWA,1999.0,7,8,2012,The Blair Witch Project,Apology,tt0185937
n4hHWb2UUQI,2003.0,3,9,2012,The Big Empty,Whip Cream and Jack Daniels,tt0321442
n3F7_uaZUzU,2003.0,6,9,2012,The Big Empty,The Man in Black,tt0321442
D8e-_q_iG6Q,2003.0,5,9,2012,The Big Empty,Pistol vs. Chainsaw,tt0321442
bKy6BtAbTU8,1999.0,3,8,2012,The Blair Witch Project,I Don't Have the Map,tt0185937
nLKymV5rwAU,1999.0,4,8,2012,The Blair Witch Project,Please Help Us!,tt0185937
ntgrRUML2ic,1999.0,1,8,2012,The Blair Witch Project,Blair Witch Interviews,tt0185937
5ZHYDynRjV4,1999.0,2,8,2012,The Blair Witch Project,Looks Like an Indian Burial Ground,tt0185937
w7ZY9tqDsEc,1994.0,9,9,2012,The Browning Version,I Am Sorry,tt0109340
L4fJ1ht5TJM,1994.0,8,9,2012,The Browning Version,A Special Meaning,tt0109340
CcPqBfuXdCo,1994.0,7,9,2012,The Browning Version,Cunning Little Brat,tt0109340
92qwWy1aKH4,1994.0,6,9,2012,The Browning Version,It's for You,tt0109340
sQFqzFD78Ck,1994.0,5,9,2012,The Browning Version,Soul Destroying,tt0109340
9H1gvvzRk9o,1994.0,4,9,2012,The Browning Version,Aren't You Going to Say Hello?,tt0109340
JlbIb4XdF4M,1994.0,3,9,2012,The Browning Version,Looking Forward to Change,tt0109340
u74DpEZeHbg,1994.0,2,9,2012,The Browning Version,I Feel Sorry For Him,tt0109340
qDJg1qnedF4,1958.0,7,7,2012,The Buccaneer,Taking the Fall,tt0051436
2Yu7LGZcPus,1958.0,4,7,2012,The Buccaneer,Only One Throat I'd Like to Slice,tt0051436
fSqvtspQonw,1994.0,1,9,2012,The Browning Version,You Must Unfix It,tt0109340
SkEOY1s78e4,1958.0,6,7,2012,The Buccaneer,Proposition,tt0051436
gqU37m6uoFw,1958.0,5,7,2012,The Buccaneer,No Surrender,tt0051436
jBYxPuIGu_o,1958.0,2,7,2012,The Buccaneer,An Honorable Man,tt0051436
vfW0mLeRXe8,1958.0,3,7,2012,The Buccaneer,Hanging Captain Brown,tt0051436
-uhpev-dp2M,1991.0,3,8,2012,The Butcher's Wife,Marina Reads Alex,tt0101523
FEddJ-WcZfU,1958.0,1,7,2012,The Buccaneer,A Pirate's Market,tt0051436
oWuYilt9hX8,1991.0,8,8,2012,The Butcher's Wife,Life is Messy!,tt0101523
2CcanSjYzlM,1991.0,7,8,2012,The Butcher's Wife,Commit to This Affair!,tt0101523
-i9mrpATCms,1991.0,6,8,2012,The Butcher's Wife,Countertransference,tt0101523
7Qe11Thhwvs,1991.0,5,8,2012,The Butcher's Wife,The Split-Apart Story,tt0101523
sOesH75ggbQ,1991.0,2,8,2012,The Butcher's Wife,Leo Falls in Love,tt0101523
nhKgGtFIqXY,1991.0,1,8,2012,The Butcher's Wife,Dowdy and Plain,tt0101523
IomS4eaONdg,1991.0,4,8,2012,The Butcher's Wife,I Got This Feeling for You,tt0101523
R-PAimSAL08,2003.0,7,9,2012,The Core,Crystal Grand Canyon,tt0298814
jr7HNZg0ljU,2003.0,2,9,2012,The Core,The Earth Will Be Cooked,tt0298814
jK0s7zfdDOc,2003.0,8,9,2012,The Core,The Golden Gate Bridge Melts,tt0298814
ZkynnGqL7QM,2003.0,5,9,2012,The Core,Drilling In,tt0298814
6BGmQ21EekY,2003.0,6,9,2012,The Core,Empty Space,tt0298814
Qz836czauEk,2003.0,4,9,2012,The Core,Rome Destroyed,tt0298814
MAu2e0VbvY4,2003.0,1,9,2012,The Core,The Birds,tt0298814
0x05PrIasjk,2003.0,9,9,2012,The Core,Braz Burns Alive,tt0298814
b_HhiU1mOwU,2003.0,3,9,2012,The Core,Unobtainium,tt0298814
tenCir3A3cE,2005.0,10,10,2012,The Descent,The Killing Floor,tt0435625
lRjxk7z0kOQ,2005.0,8,10,2012,The Descent,Blood Bath,tt0435625
RkH6Q6d8ihA,2005.0,9,10,2012,The Descent,Sudden Death,tt0435625
01X3KxC5GfM,2005.0,7,10,2012,The Descent,Words of Warning,tt0435625
YiD9zhs0Lt8,2005.0,6,10,2012,The Descent,The Creature Looks Human,tt0435625
Gq3WJ-sJj7I,2005.0,5,10,2012,The Descent,Fighting Back,tt0435625
EOSJ6vijGyo,2005.0,4,10,2012,The Descent,Holly's Death,tt0435625
V7-kCVemvVI,2005.0,3,10,2012,The Descent,Juno's Descent,tt0435625
HbdxvncHvCs,2005.0,1,10,2012,The Descent,A Rock and a Hard Place,tt0435625
faZ88f6Gfzc,2005.0,2,10,2012,The Descent,"If We Stay Here, We'll Die",tt0435625
UnSxnVp8FzM,1996.0,7,8,2012,The Evening Star,Make A Wish,tt0116240
cJeYngoI1oA,1996.0,8,8,2012,The Evening Star,I Was Loved,tt0116240
0mwMM8VrYmw,1996.0,5,8,2012,The Evening Star,A Call to Granny,tt0116240
vq8OmtyOsR8,1996.0,6,8,2012,The Evening Star,It's Important to Have Enemies,tt0116240
s5XdRd5SQIw,1996.0,3,8,2012,The Evening Star,Tommy Takes the Brownies,tt0116240
Hv-n7C1EU3U,1996.0,2,8,2012,The Evening Star,Do You Want to Sleep With Me?,tt0116240
lp0FOpFdWi8,1996.0,4,8,2012,The Evening Star,Lola Meet Aurora,tt0116240
bAyb9cEDh2E,1996.0,1,8,2012,The Evening Star,Once Upon a Time We Were a Family,tt0116240
jFP9_AxrurA,2010.0,9,12,2012,The Expendables,Beating an Army,tt1320253
z0j4sVZHUdo,2010.0,12,12,2012,The Expendables,Knife Throwing Poetry,tt1320253
xEIhAu0v-kU,2010.0,11,12,2012,The Expendables,Saving Sandra,tt1320253
tQkTtnCV1n4,2010.0,10,12,2012,The Expendables,Toll Road vs. Paine,tt1320253
z8lDbb_76Ug,2010.0,7,12,2012,The Expendables,Yin vs. Gunner,tt1320253
ac6FZ59tna4,2010.0,4,12,2012,The Expendables,Blowing Up the Dock,tt1320253
6SyjoKS9CXM,2010.0,6,12,2012,The Expendables,Truck Bed Chase,tt1320253
sVbhGDytHk4,2010.0,5,12,2012,The Expendables,Basketball Brawl,tt1320253
2TWpil1VJ8I,2010.0,8,12,2012,The Expendables,Omya Kaboom,tt1320253
ShB8ZLISubA,2010.0,2,12,2012,The Expendables,Old Friends,tt1320253
q9n96my-QzI,2010.0,1,12,2012,The Expendables,Greedy Pirates,tt1320253
uAO727Dw9hg,2010.0,3,12,2012,The Expendables,Catching a Flight,tt1320253
25_Kvrl7agM,1987.0,9,9,2012,The Gate,Destroying the Demon Lord,tt0093075
UOOGD4DLy-0,1987.0,8,9,2012,The Gate,Eye Hand,tt0093075
CKGHiP4bs84,1987.0,7,9,2012,The Gate,Go Get Dad's Gun!,tt0093075
2mXAB3HO160,1987.0,4,9,2012,The Gate,The Old Gods!,tt0093075
YOtz3kdBKW8,1987.0,5,9,2012,The Gate,You've Been Bad!,tt0093075
Z8leMw24Nbc,1987.0,6,9,2012,The Gate,The Gods Attack,tt0093075
0SMMbr2kXc8,1987.0,3,9,2012,The Gate,I Looooove You...,tt0093075
VOVOizcl4Gc,1987.0,1,9,2012,The Gate,Treehouse of Horror,tt0093075
EmeHbU_s7Cg,1987.0,2,9,2012,The Gate,Levitating Glen,tt0093075
8ZYQejxdHdc,2000.0,6,8,2012,The Gift,Donnie Gets Cross-Examined,tt0219699
r8zjtGUA6tU,2000.0,5,8,2012,The Gift,,tt0219699
uY9VcYt2bKE,2000.0,8,8,2012,The Gift,Buddy Cole is Dead,tt0219699
daPR5OjY6bI,2000.0,7,8,2012,The Gift,Returning to the Crime Scene,tt0219699
8TG4sr_y-Ys,2000.0,4,8,2012,The Gift,Why Didn't You Help Me?,tt0219699
nQunClrM4co,2000.0,1,8,2012,The Gift,Happily Ever After,tt0219699
zgEYrXfWhWs,2000.0,3,8,2012,The Gift,Annie's Vision,tt0219699
fMI2u6Jp1FE,2000.0,2,8,2012,The Gift,Buddy's Breakdown,tt0219699
bW0aNTB523c,1969.0,9,10,2012,The Italian Job,Dumping the Mini-Coopers,tt0064505
V3s3OXOzoH4,1969.0,1,10,2012,The Italian Job,Lamborghini Destroyed,tt0064505
5ntVWRhfqo0,1969.0,2,10,2012,The Italian Job,Shooting Tigers,tt0064505
RtWkewqIFDM,1969.0,6,10,2012,The Italian Job,Mini-Cooper Chase,tt0064505
3hcmGG6VUsU,1969.0,4,10,2012,The Italian Job,Wrecking the Aston Martin,tt0064505
sOGhuhC4AF0,1969.0,8,10,2012,The Italian Job,Get The Wheels In Line,tt0064505
HZCaSyid4m0,1969.0,10,10,2012,The Italian Job,Cliffhanger,tt0064505
GHRFqRbAx1o,1969.0,5,10,2012,The Italian Job,Gold Heist,tt0064505
T_ZImfAxOu0,1969.0,7,10,2012,The Italian Job,Look For The Bloody Exit,tt0064505
7_PX1cVuaVA,1969.0,3,10,2012,The Italian Job,You Were Only Supposed To Blow The Bloody Doors Off!,tt0064505
df1mSOyvsXU,1976.0,8,8,2012,The Last Tycoon,I Don't Want To Lose You,tt0074777
_8GB76HyNNU,1976.0,7,8,2012,The Last Tycoon,Hitting Ten Million Dollars,tt0074777
isgx4Srs9t8,1976.0,6,8,2012,The Last Tycoon,I'm Gonna Tell Ya What I Really Think,tt0074777
eC2O1zsfn2c,1976.0,5,8,2012,The Last Tycoon,Nor I You,tt0074777
TqL70V8rn9I,1976.0,4,8,2012,The Last Tycoon,Making Pictures,tt0074777
FIGm0YdXotI,1976.0,3,8,2012,The Last Tycoon,Undertake Me,tt0074777
CSwnlwsBAFU,1976.0,1,8,2012,The Last Tycoon,I Want To Do It Again,tt0074777
6lw33XpYhGs,1976.0,2,8,2012,The Last Tycoon,Earthquake!,tt0074777
prGnVwLgxPc,2005.0,1,12,2012,The Long Weekend,We Can Work It Out,tt0385057
HwHADsTOVMs,2005.0,12,12,2012,The Long Weekend,Shakespeare's Hamlet,tt0385057
Fqeo-bUOueA,2005.0,9,12,2012,The Long Weekend,A Hell of a 48 Hours,tt0385057
OgU8mEFGcfA,2005.0,8,12,2012,The Long Weekend,How'd You Know Her Name?,tt0385057
f-zgBlWksMc,2005.0,7,12,2012,The Long Weekend,Release My Brother,tt0385057
rILBK11XLA0,2005.0,6,12,2012,The Long Weekend,Here's to Bad Dates,tt0385057
Cg6X7ukYzTo,2005.0,10,12,2012,The Long Weekend,Cooper Prays,tt0385057
I0jMv9vF9MI,2005.0,3,12,2012,The Long Weekend,I'm a Nurse,tt0385057
TnUS6tDANfc,2005.0,11,12,2012,The Long Weekend,The Big Pitch,tt0385057
pbSX1diNIlY,2005.0,5,12,2012,The Long Weekend,The Laundromat and the Gym,tt0385057
tJimPUh3vmQ,2009.0,9,9,2012,The Lovely Bones,You Wrote Me A Poem Once,tt0380510
8d6AniF_vxg,2005.0,2,12,2012,The Long Weekend,Dead Animals,tt0385057
q0DZLuG2FiI,2005.0,4,12,2012,The Long Weekend,Pretending to Be Priests,tt0385057
_k8uSp3-900,2009.0,2,9,2012,The Lovely Bones,"You Are Beautiful, Susie Salmon",tt0380510
5y719xX1I5U,2009.0,8,9,2012,The Lovely Bones,Lindsey Finds Evidence,tt0380510
SfL4U_bOGvc,2009.0,6,9,2012,The Lovely Bones,Jack Realizes the Truth,tt0380510
rGR6aO4JsH0,2009.0,7,9,2012,The Lovely Bones,I Willed Him To Stop,tt0380510
FKj1vfHB2i0,2009.0,5,9,2012,The Lovely Bones,She's Gone,tt0380510
M-APah17AQA,2009.0,3,9,2012,The Lovely Bones,"I'm Not Gonna Hurt You, Susie",tt0380510
Nc_b69ag6Eo,2009.0,4,9,2012,The Lovely Bones,Last Wednesday,tt0380510
xam8pRUej7A,2009.0,1,9,2012,The Lovely Bones,A Thing of Beauty,tt0380510
wXnYmZhdm04,1998.0,7,8,2012,The Odd Couple 2,The Man is Dead,tt3595776
jepTSaMF2ZM,1998.0,8,8,2012,The Odd Couple 2,Déjà Vu,tt3595776
0q3BH18BmZI,1998.0,6,8,2012,The Odd Couple 2,New Underwear,tt3595776
j6_umKYN_JU,1998.0,4,8,2012,The Odd Couple 2,Why Don't We Call Budget?,tt3595776
hsE1N5mfvmA,1998.0,5,8,2012,The Odd Couple 2,A Couple of Pillsbury Doughboys,tt3595776
lJIPM69YQNY,1998.0,3,8,2012,The Odd Couple 2,Open the Window,tt3595776
A4ktp_9Q5Es,1998.0,1,8,2012,The Odd Couple 2,My Kid is Getting Married,tt3595776
Pv4M77BcywE,1998.0,2,8,2012,The Odd Couple 2,When Oscar Meets Felix,tt3595776
k4DsinIrAjQ,1974.0,2,10,2012,The Parallax View,"Reporting the News, Not Creating It",tt0071970
WcZSEqj45Ws,1974.0,10,10,2012,The Parallax View,One Way Out,tt0071970
I1OmcMDFR0Y,1974.0,9,10,2012,The Parallax View,Hammond's Assassination,tt0071970
0iSD31ToSC8,1974.0,7,10,2012,The Parallax View,Boating Accident,tt0071970
hN952f_jn8E,1974.0,8,10,2012,The Parallax View,Recruitment Test,tt0071970
V9jD7kLAmPM,1974.0,5,10,2012,The Parallax View,Warning Sign,tt0071970
raLZ6l174_k,1974.0,6,10,2012,The Parallax View,Cop Car Chase,tt0071970
2RQNDXuAIJI,1974.0,4,10,2012,The Parallax View,Don't Touch Me Unless You Love Me,tt0071970
cfILhtwu9S0,2004.0,1,8,2012,The Perfect Score,Standardized Testing Is Taking Over,tt0314498
VF609NvGcCM,2008.0,5,10,2012,Transporter 3,Car Wheelie,tt1129442
WwHpeDtSMmc,2001.0,2,9,2012,The Score,The Negotiation,tt0227445
LfDjQe0B7Tw,2008.0,1,10,2012,Transporter 3,Piano Brawl,tt1129442
ygOrLkyfHsw,2005.0,2,9,2012,"Yours, Mine and Ours",How Many Kids Do You Have?,tt0443295
WEScYukcD1Y,1974.0,3,10,2012,The Parallax View,Somebody's Trying to Kill Me,tt0071970
TrxSTI517Iw,2004.0,8,8,2012,The Perfect Score,Desmond's Mom,tt0314498
KoNukbGYfFY,1974.0,1,10,2012,The Parallax View,Space Needle Assassination,tt0071970
arfamPuUOek,2004.0,5,8,2012,The Perfect Score,Planning the Heist,tt0314498
shO2tSVK0IU,2004.0,6,8,2012,The Perfect Score,Masks,tt0314498
_ewnZCc0imw,2004.0,7,8,2012,The Perfect Score,Trust Each Other's Talent,tt0314498
I-xX6foX9zw,2004.0,4,8,2012,The Perfect Score,That Scene In The Breakfast Club,tt0314498
hdVQlYgFRuM,2004.0,2,8,2012,The Perfect Score,I Have an Idea,tt0314498
LTqaoTSCTc0,2004.0,3,8,2012,The Perfect Score,Copy It,tt0314498
rz41nM47q7Y,1988.0,9,9,2012,The Presidio,Making Things Right,tt0095897
vXsKVaJTQCA,1988.0,6,9,2012,The Presidio,"Like Whoa, Man",tt0095897
bQInfO7fE-s,1988.0,8,9,2012,The Presidio,Factory Pursuit,tt0095897
_BMYVDOOQ0E,1988.0,3,9,2012,The Presidio,Car Love,tt0095897
GpEhxhSoFAU,1988.0,5,9,2012,The Presidio,"I'd Like You to Resist Arrest, Just a Little",tt0095897
M9CkGS1O5WM,1988.0,2,9,2012,The Presidio,"You Wanna Die, Cop?",tt0095897
9Dka54jH9po,1988.0,4,9,2012,The Presidio,My Right Thumb,tt0095897
7_OHC_nqFQ8,1988.0,7,9,2012,The Presidio,Drunk Old Guard Dogs,tt0095897
I_xrNryhq1Y,1988.0,1,9,2012,The Presidio,San Francisco Chase,tt0095897
Wrs-qNpKvbE,2004.0,7,8,2012,The Prince & Me,A Royal Horse Ride,tt0337697
7rN0Kk3eUSo,2004.0,8,8,2012,The Prince & Me,Goodbye,tt0337697
UBbsHeltzEE,2004.0,6,8,2012,The Prince & Me,Paige Is in Love,tt0337697
0AslM2bC5DY,2004.0,4,8,2012,The Prince & Me,A First Kiss,tt0337697
g2atr8aQ0zg,2004.0,3,8,2012,The Prince & Me,A Shakespeare Lesson,tt0337697
-L9EZRMgmXM,2004.0,5,8,2012,The Prince & Me,The Truth About Eddie,tt0337697
rYjtudWe7O0,2001.0,8,9,2012,The Score,Heist Confrontation,tt0227445
bOKID-aX3z8,2004.0,2,8,2012,The Prince & Me,Put a Shirt On,tt0337697
iv2j0CJkzbM,2004.0,1,8,2012,The Prince & Me,Take Your Top Off for Me,tt0337697
9aPhLF7yfU8,2001.0,9,9,2012,The Score,Switching Sceptres,tt0227445
YALDmRKFYSk,2001.0,6,9,2012,The Score,Old Loyalties,tt0227445
4IOwJNyILNI,2001.0,7,9,2012,The Score,I Got Company,tt0227445
odEociFdDN4,2001.0,5,9,2012,The Score,Cousins in the Park,tt0227445
ABpeiNlMOHU,2001.0,4,9,2012,The Score,Mother!,tt0227445
ph2dq-pPBnA,2001.0,3,9,2012,The Score,A Toast to Changes,tt0227445
OkVJ0KvOV60,2001.0,1,9,2012,The Score,Brian,tt0227445
nd3MVcbnfAc,2002.0,8,8,2012,The Time Machine,What If?,tt0268695
61xq5Kja1Uo,2002.0,5,8,2012,The Time Machine,All the Years of Remembering,tt0268695
Jwaw24W2bW0,2002.0,7,8,2012,The Time Machine,"800,000 Years of Evolution",tt0268695
Rkc09sTiS7g,2002.0,3,8,2012,The Time Machine,"Time Travel, Practical Application",tt0268695
KHPPeGoWDEU,2002.0,6,8,2012,The Time Machine,The Morlocks' Diet,tt0268695
2KGv86GLvXo,2002.0,4,8,2012,The Time Machine,The Morlocks,tt0268695
D6uIONVMTxE,2002.0,1,8,2012,The Time Machine,The First Attempt,tt0268695
W9SemYK9HEw,2002.0,2,8,2012,The Time Machine,Going Forward,tt0268695
jMv808xIuwg,2002.0,9,9,2012,The Tuxedo,Don't Move!,tt0290095
6oUQEh-Xji0,2002.0,8,9,2012,The Tuxedo,Tux vs. Tux,tt0290095
QUVhbRmhn_w,2002.0,6,9,2012,The Tuxedo,The Last Emperor of Soul,tt0290095
Jc0r-WTEnzc,2002.0,4,9,2012,The Tuxedo,Confidence,tt0290095
V7u623DEJD4,2002.0,7,9,2012,The Tuxedo,Pants Only Defense,tt0290095
c94JyVrcWwE,2002.0,2,9,2012,The Tuxedo,Skateboard Bomb,tt0290095
pxy0q9dp1GA,2002.0,5,9,2012,The Tuxedo,You Killed James Brown,tt0290095
9GF-YNA-iTM,2002.0,3,9,2012,The Tuxedo,Suit Demonstration,tt0290095
3XK3y_S1kP8,2002.0,1,9,2012,The Tuxedo,Just Not My Day,tt0290095
6BS2yXD9Ggo,2003.0,10,10,2012,The United States of Leland,Getting Clean,tt0301976
as_lXF3HqCY,2003.0,9,10,2012,The United States of Leland,None of Your Concern,tt0301976
ioznxKkY_IE,2003.0,7,10,2012,The United States of Leland,Only Human,tt0301976
58qDZgvh3jk,2003.0,8,10,2012,The United States of Leland,All of Their Sadness,tt0301976
fARjlj6q1uU,2003.0,4,10,2012,The United States of Leland,Earl the Pearl,tt0301976
ljdH53Ro0xQ,2003.0,5,10,2012,The United States of Leland,Lazy Angels,tt0301976
50cIB7qKfnk,2003.0,6,10,2012,The United States of Leland,Something That Happened,tt0301976
9ac3upRnOl8,2003.0,3,10,2012,The United States of Leland,First Day of Class,tt0301976
i1n8bNgTUTw,2003.0,1,10,2012,The United States of Leland,The Most Important Stuff,tt0301976
NAH_6By9C7g,2003.0,2,10,2012,The United States of Leland,Aren't You an Actor?,tt0301976
A4Sywg8Yw4Q,1999.0,5,9,2012,The Virgin Suicides,Crazy On You,tt0159097
uLkxV_gyYbI,1999.0,1,9,2012,The Virgin Suicides,The Five Lisbon Sisters,tt0159097
idKzxvXO9_8,1999.0,7,9,2012,The Virgin Suicides,Impossible Excursions,tt0159097
X2YdsIm2Pj8,1999.0,8,9,2012,The Virgin Suicides,Call Us,tt0159097
gaoBscEDdzM,1999.0,6,9,2012,The Virgin Suicides,Homecoming Dance,tt0159097
9qEoK4PYN5I,1999.0,9,9,2012,The Virgin Suicides,These Girls Make Me Crazy,tt0159097
LwvvOrYPcuM,1999.0,2,9,2012,The Virgin Suicides,Cecilia's Fall,tt0159097
Qq2TXAE-Ih8,1999.0,3,9,2012,The Virgin Suicides,We Started to Learn About Their Lives,tt0159097
glz-J_geNNI,1999.0,4,9,2012,The Virgin Suicides,Magic Man,tt0159097
